"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-01-25T22:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.28,"provisorisch"
"2026-01-25T22:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",945.73,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",86.46,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.09,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","WD","h1","°",160.3,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.7,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.65,"provisorisch"
"2026-01-25T22:00+0100","Zch_Schimmelstrasse","p","h1","hPa",948.17,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.4,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.19,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",178.76,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.95,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.87,"provisorisch"
"2026-01-25T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",945.64,"provisorisch"
"2026-01-25T23:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",96.79,"provisorisch"
"2026-01-25T23:00+0100","Zch_Heubeeribüel","T","h1","°C",1.95,"provisorisch"
"2026-01-25T23:00+0100","Zch_Heubeeribüel","p","h1","hPa",925.77,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",81.76,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.79,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","WD","h1","°",176.62,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.27,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.08,"provisorisch"
"2026-01-25T23:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",945.98,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",84.66,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.21,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","WD","h1","°",156.18,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.35,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.2,"provisorisch"
"2026-01-25T23:00+0100","Zch_Schimmelstrasse","p","h1","hPa",948.43,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.26,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.04,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",170.79,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.26,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.14,"provisorisch"
"2026-01-25T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",945.89,"provisorisch"
"2026-01-26T00:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",88.24,"provisorisch"
"2026-01-26T00:00+0100","Zch_Heubeeribüel","T","h1","°C",2.67,"provisorisch"
"2026-01-26T00:00+0100","Zch_Heubeeribüel","p","h1","hPa",925.86,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",84.56,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.61,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","WD","h1","°",66.38,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.2,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.09,"provisorisch"
"2026-01-26T00:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",946.01,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",88.11,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.2,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","WD","h1","°",127.87,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.27,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.15,"provisorisch"
"2026-01-26T00:00+0100","Zch_Schimmelstrasse","p","h1","hPa",948.51,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.61,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.94,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",53.69,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.53,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.36,"provisorisch"
"2026-01-26T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",945.95,"provisorisch"
"2026-01-26T01:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",91.71,"provisorisch"
"2026-01-26T01:00+0100","Zch_Heubeeribüel","T","h1","°C",2.4,"provisorisch"
"2026-01-26T01:00+0100","Zch_Heubeeribüel","p","h1","hPa",925.91,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",85.75,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",1.62,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.26,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","WD","h1","°",217.62,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.27,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.15,"provisorisch"
"2026-01-26T01:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",946.07,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",89.33,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","T","h1","°C",3.99,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","WD","h1","°",137.87,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.3,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.2,"provisorisch"
"2026-01-26T01:00+0100","Zch_Schimmelstrasse","p","h1","hPa",948.55,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.75,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",1.67,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.9,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",202.78,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.76,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.53,"provisorisch"
"2026-01-26T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",945.99,"provisorisch"
"2026-01-26T02:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",97.68,"provisorisch"
"2026-01-26T02:00+0100","Zch_Heubeeribüel","T","h1","°C",2.1,"provisorisch"
"2026-01-26T02:00+0100","Zch_Heubeeribüel","p","h1","hPa",926.27,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.53,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",1.1,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.28,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","WD","h1","°",210.5,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.43,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.3,"provisorisch"
"2026-01-26T02:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",946.35,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",88.28,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.38,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.07,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","WD","h1","°",327.78,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.47,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.26,"provisorisch"
"2026-01-26T02:00+0100","Zch_Schimmelstrasse","p","h1","hPa",948.87,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.52,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.93,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.86,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",250.27,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.65,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.52,"provisorisch"
"2026-01-26T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",946.28,"provisorisch"
"2026-01-26T03:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.6,"provisorisch"
"2026-01-26T03:00+0100","Zch_Heubeeribüel","T","h1","°C",2.21,"provisorisch"
"2026-01-26T03:00+0100","Zch_Heubeeribüel","p","h1","hPa",926.6,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.33,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",17.32,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.4,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","WD","h1","°",211.04,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.53,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.47,"provisorisch"
"2026-01-26T03:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",946.68,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",89.42,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",21.55,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.09,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","WD","h1","°",320.32,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.53,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.47,"provisorisch"
"2026-01-26T03:00+0100","Zch_Schimmelstrasse","p","h1","hPa",949.16,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",82.99,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",36.27,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.03,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",273.54,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.11,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.94,"provisorisch"
"2026-01-26T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",946.64,"provisorisch"
"2026-01-26T04:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.98,"provisorisch"
"2026-01-26T04:00+0100","Zch_Heubeeribüel","T","h1","°C",1.97,"provisorisch"
"2026-01-26T04:00+0100","Zch_Heubeeribüel","p","h1","hPa",927.11,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.67,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",24.53,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.31,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","WD","h1","°",208.97,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.43,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.26,"provisorisch"
"2026-01-26T04:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",947.18,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",90.77,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",34.43,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.11,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","WD","h1","°",142.78,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.63,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.31,"provisorisch"
"2026-01-26T04:00+0100","Zch_Schimmelstrasse","p","h1","hPa",949.61,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",87.05,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",60.0,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.8,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",280.88,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.81,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.59,"provisorisch"
"2026-01-26T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",947.17,"provisorisch"
"2026-01-26T05:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.99,"provisorisch"
"2026-01-26T05:00+0100","Zch_Heubeeribüel","T","h1","°C",2.08,"provisorisch"
"2026-01-26T05:00+0100","Zch_Heubeeribüel","p","h1","hPa",927.73,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",89.09,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",25.3,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.51,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","WD","h1","°",218.68,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.39,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.16,"provisorisch"
"2026-01-26T05:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",947.78,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",89.35,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",50.13,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.22,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","WD","h1","°",142.93,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.87,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.61,"provisorisch"
"2026-01-26T05:00+0100","Zch_Schimmelstrasse","p","h1","hPa",950.23,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.51,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",48.63,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.92,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",357.02,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",0.72,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",0.42,"provisorisch"
"2026-01-26T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",947.71,"provisorisch"
"2026-01-26T06:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.98,"provisorisch"
"2026-01-26T06:00+0100","Zch_Heubeeribüel","T","h1","°C",2.27,"provisorisch"
"2026-01-26T06:00+0100","Zch_Heubeeribüel","p","h1","hPa",928.37,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",87.48,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",35.82,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.86,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","WD","h1","°",211.47,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.83,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.75,"provisorisch"
"2026-01-26T06:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",948.4,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",88.05,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",48.03,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.33,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","WD","h1","°",150.75,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.15,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.08,"provisorisch"
"2026-01-26T06:00+0100","Zch_Schimmelstrasse","p","h1","hPa",950.89,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.14,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",58.17,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.01,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.26,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",244.56,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.29,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.19,"provisorisch"
"2026-01-26T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",948.4,"provisorisch"
"2026-01-26T07:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.35,"provisorisch"
"2026-01-26T07:00+0100","Zch_Heubeeribüel","T","h1","°C",2.46,"provisorisch"
"2026-01-26T07:00+0100","Zch_Heubeeribüel","p","h1","hPa",929.11,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",86.2,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",33.83,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","T","h1","°C",4.09,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","WD","h1","°",208.28,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.87,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.81,"provisorisch"
"2026-01-26T07:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",949.18,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",87.36,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",51.55,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","T","h1","°C",4.47,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","WD","h1","°",148.74,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.17,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.06,"provisorisch"
"2026-01-26T07:00+0100","Zch_Schimmelstrasse","p","h1","hPa",951.72,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.87,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",44.38,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.02,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.41,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",241.0,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.36,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.29,"provisorisch"
"2026-01-26T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",949.16,"provisorisch"
"2026-01-26T08:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",99.93,"provisorisch"
"2026-01-26T08:00+0100","Zch_Heubeeribüel","T","h1","°C",2.31,"provisorisch"
"2026-01-26T08:00+0100","Zch_Heubeeribüel","p","h1","hPa",930.08,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",90.08,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",60.0,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","T","h1","°C",3.87,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","WD","h1","°",209.27,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.73,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.65,"provisorisch"
"2026-01-26T08:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",950.21,"provisorisch"
"2026-01-26T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",90.02,"provisorisch"
"2026-01-26T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",60.0,"provisorisch"
